type,name,values,prefix,postfix,usage count,user addable,template name
checklist,Carpet ITP,,,,,,Carpet ITP (Building A & B)
section,Details,,,,,,
checkpoint,Working to latest plan revisions and check latest correspondence,,,,,,
checkpoint,Prior works checks,,,,,,
checkpoint,Area free of building debris and trade tools,,,,,,
checkpoint,Walls plastered and first coat of paint,,,,,,
checkpoint,All adjacent finishes completed and ready to receive finishes. Area to be flagged if LF cannot finish 100%,,,,,,
checkpoint,Specification checks - Correct materials as per finishes schedule and sample approvals,,,,,,
checkpoint,Installation procedure as per manufacturer's recommendations and AUS standards -,,,,,,
checkpoint,Barricaded areas,,,,,,
checkpoint,Vacuum area and minor patch as required,,,,,,
checkpoint,Apply Intertact Pressure Sensitive adhesive,,,,,,
checkpoint,Installation pattern and direction followed,,,,,,
checkpoint,Installation complete and rubbish placed in bins provided,,,,,,
checkpoint,Install 150mm feather edge skirting,,,,,,
checkpoint,Protection - woven plastic,,,,,,
checkpoint,Confirm material warranty applies,,,,,,
checkpoint,Confirm installation warranty 12 months applies,,,,,,
checkpoint,Care and maintenance as per O&Ms,,,,,,
,,,,,,,
checklist,Carpet ITP,,,,,,Carpet ITP (Building A & B) BTN
section,Details,,,,,,
checkpoint,Working to latest plan revisions and check latest correspondence,,,,,,
checkpoint,Prior works checks,,,,,,
radio,Area free of building debris and trade tools,"Complete,Pass",,,,,
radio,Walls plastered and first coat of paint,"Complete,Pass",,,,,
radio,All adjacent finishes completed and ready to receive finishes. Area to be flagged if LF cannot finish 100%,"Complete,Pass",,,,,
checkpoint,Specification checks - Correct materials as per finishes schedule and sample approvals,,,,,,
checkpoint,Installation procedure as per manufacturer's recommendations and AUS standards -,,,,,,
radio,Barricaded areas,"Complete,Pass",,,,,
radio,Vacuum area and minor patch as required,"Complete,Pass",,,,,
radio,Apply Intertact Pressure Sensitive adhesive,"Complete,Pass",,,,,
radio,Installation pattern and direction followed,"Complete,Pass",,,,,
radio,Installation complete and rubbish placed in bins provided,"Complete,Pass",,,,,
checkpoint,Install 150mm feather edge skirting,,,,,,
checkpoint,Protection - woven plastic,,,,,,
checkpoint,Confirm material warranty applies,,,,,,
checkpoint,Confirm installation warranty 12 months applies,,,,,,
checkpoint,Care and maintenance as per O&Ms,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
