Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2
Overall Progress,,,,,
,Scope,,,,
,Rows,,,,
,,"Village Centre, Assisted Living ",dynamic,"Village Centre, Assisted Living ",
,,Faulkner Apartments ,dynamic,Faulkner Apartments ,
,,Willow Apartments ,grouping,Willow Apartments ,
,,Wrigley Elevations ,,Wrigley Elevations ,Willow Apartments 
,,Wrigley Apartments ,dynamic,Wrigley Apartments ,
,,Hewlett Apartments,grouping,Hewlett Apartments,
,,Front/Rear Elevations ,,Front/Rear Elevations ,Hewlett Apartments
,,Front/Rear Elevations ,dynamic,Front/Rear Elevations ,
,,Jordan Apartments ,dynamic,Jordan Apartments ,
,Columns,,,,
,,Exterior Inspections - Common Areas,,Exterior Inspections - Common Areas,
,,Plaster Finish - Is the plaster clean?,,Is the plaster clean,
,,Plaster Finish - Are there any cracks to the plaster?,,Are there any cracks to the plaster,
,,Plaster Finish - Is there any separation to Soffits or Windows Jamb lines?,,Is there any separation to Soffits or Windows Jamb lines,
,,Plaster Finish - Paint condition?,,Paint condition,
,,"Plaster Finish - Gutter, fascia, and Fascia Faces Clean?",,"Gutter, fascia, and Fascia Faces Clean",
