Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2
Overall Progress,,,,,
,Scope,,,,
,Rows,,,,
,,LISLE FARM ROAD ,grouping,LISLE FARM ROAD ,
,,1-10 Lisle Farm Road,dynamic,1-10 Lisle Farm Road,Lisle Farm Road 
,,11-21 Lisle Farm Road,dynamic,11-21 Lisle Farm Road,Lisle Farm Road 
,,21-35 Lisle Farm Road,dynamic,21-35 Lisle Farm Road,Lisle Farm Road 
,,TWOMEY DRIVE ,grouping,TWOMEY DRIVE ,
,,50-60 Twomey Drive ,dynamic,50-60 Twomey Drive ,Twomey Drive 
,,61-72 Twomey Drive ,dynamic,61-72 Twomey Drive ,Twomey Drive 
,,73-82 Twomey Drive ,dynamic,73-82 Twomey Drive ,Twomey Drive 
,,TOWNHOUSES,grouping,TOWNHOUSES,
,,T1-T20,dynamic,T1-T20,Townhouses
,,T21-T40,dynamic,T21-T40,Townhouses
,,T61-T80,dynamic,T61-T80,Townhouses
,,T101-T118,dynamic,T101-T118,Townhouses
,,T121-T130,dynamic,T121-T130,Townhouses
,,T131-T150,dynamic,T131-T150,Townhouses
,,T151-T168,dynamic,T151-T168,Townhouses
,,T81-T100,dynamic,T81-T100,Townhouses
,,T41-T60,dynamic,T41-T60,Townhouses
,,Freeth Block,dynamic,Freeth Block,
,,Peggy Block,dynamic,Peggy Block,
,,"Main Block, Admin, Hospital ",dynamic,"Main Block, Admin, Hospital ",
,Columns,,,,
,,Exterior Inspections - Common Areas,,Exterior Inspections - Common Areas,
,,Exterior Inspections - Plaster Finish,,Exterior Inspections - Plaster Finish,
