Id,Type,Name,Values,Prompting Name,Postfix,Usage Count,Resource Id
9a78bf43-c618-41b0-80f5-54bea73776c6,checklist,Byford U-Beam Stage-1 Casting Checklist,,Byford U-Beam Stage-1 Casting,,,
33e1642c-1803-410e-97a2-b0e11c708144,section,Pre-Pour Checklist,,,,,
11f851a0-a6a3-4d59-b1ac-39894113681e,checkpoint-no-value,Details,,,,,
84eac92c-86ff-5566-8337-b87e1ef14eb6,textbox,Cast Number,,,,,
75a33415-823d-5126-accd-f72809d0c49b,textbox,Beam Number and Orientation,,,,,
4c40ea98-703e-5a88-971d-0e5838a1947d,textbox,Strand Arrangement Type,,,,,
680f5732-e19a-5002-9534-d84f51fa7bb4,textbox,End Diaphragm,,,,,
37d5a902-7e78-4fdb-b75b-cdc671e56b24,checkpoint,Shop Drawings approved for Works,,,,,
a930a70b-5901-46d1-b904-479b76705e9a,checkpoint,Mould Dimensions are within Shop Drawings Tolerance,,,,,
680f89df-1b74-5e63-9f59-f8799a7ad308,note,Length,,,,,
3c33b51a-3cbc-50f3-93eb-6c7590cae521,note,Width,,,,,
a6c4756d-8491-5a2c-8fef-c5154dc5f7f7,note,Height,,,,,
7194fabe-f0ee-5be9-8f99-a7423d45323e,note,Straightness,,,,,
b51604f1-02a2-5440-83f1-3d0aeb55bde2,note,Cross-section,,,,,
f8e73dfc-886b-4d67-98c6-6e39a8cdc024,checkpoint,Mould Surface Checked,,,,,
1bfc6f7b-aae5-5e2e-9088-c8d6b4de8a9e,note,Cleaned,,,,,
94f4d1ab-6d65-5851-892b-115f1e586c1a,note,Sealed,,,,,
0b367e3c-bf5a-5ee0-8368-658cbcf44ff3,note,Rubbers in Place,,,,,
b2e0da86-c42e-56d1-9030-39bacada7fb4,note,Oiled,,,,,
97e29f26-b5d6-55ea-9ddd-bd6e9e88e3e3,note,Chamfers in Place,,,,,
188bfaff-0a90-410a-846f-bd10a3074607,checkpoint,Reinforcement in Accordance with Drawings,,,,,
b476357f-248b-5b10-abc1-d42d03816a8e,note,Reinforcement size,,,,,
6f5d001f-932f-5ae7-8115-3ad8bbbb8098,note,Lap Length,,,,,
8315cd7f-ce76-5a99-b36c-5a7f0fdf2c97,note,Splicing,,,,,
db0fffd1-8336-5af1-9463-af8265ed743d,note,Bar Chairs,,,,,
49b53a33-9b54-5098-917e-55cdba66c91e,textbox,Reinforcement bars with couplers,,,,,
80919775-87b1-590c-9ca3-d4cb161e9e60,textbox,Reinforcement around lifting loops,,,,,
75201410-af47-44a4-b17d-5cb4a070bb6c,checkpoint,Detailed inspection of Mould and cage,,,,,
3a775a10-4da8-4ba4-a7a4-aa230ed7361b,checkpoint,Cover maintained and within tolerance,,,,,
bb06cc61-73f9-4e6f-82e0-380334f05a80,checkpoint,All Stainless Steel Ferrules are installed in accordance with Drawings,,,,,
5e2a1847-41d2-530b-9fa9-4cf64e68df9a,textbox,Ferrules KSN16M (Web),,,,,
e9ada671-1b5b-58a4-a99e-f530176c0cc3,textbox,Ferrules M20x96 (Bottom Flange),,,,,
75fc6791-ed0c-5a86-a260-96a9d7622c35,textbox,Ferrules M16x45 (Ladder),,,Size not confirmed,,
45645bb9-a703-58c4-8d0e-65d8bd2296ca,textbox,"Ferrules M16x70 (Web, Laingorourke Formwork)",,,,,
8685bdbd-bb9e-5e95-8334-dce0cbc1386a,textbox,"Ferrules (Other type, specify)",,,,,
16ec099a-5519-4d90-901c-3a895c01098e,checkpoint,All Stainless Items are installed in accordance with Drawings,,,,,
5f80c6de-b98e-53ff-ba1d-8ad3d9a53f6a,textbox,"Other type, specify",,,,,
34fba665-51e3-4a97-a208-7eaeb6436470,checkpoint,All Blockout Conduits are installed in accordance with Drawings,,,,,
21d53c60-f325-5c19-9fe0-fa15ad759824,textbox,20NB PVC Pipe,,,,,
16e1d1c1-a5d6-4667-a3c7-3626199f2b4d,checkpoint,All Lifting Inserts are installed in accordance with Drawings,,,,,
