"Rich Type","Id","Warnings","type","name","values","prefix","postfix","Usage Count","User Addable","Template Name","Template Id"
"checklist-flat",,"","checklist","Grout Testing Checklist","",,,2,"Yes","Grout Testing Checklist","7241c797-8ed8-4d3c-9b2c-a2368beb5174"
"checkpoint-status",,"","checkpoint","To organise grout testing, call Construction Sciences. Primary contact is Michael Hardcastle on 0429 791 069. Secondary contact is Joshua Borg on 0429 790 444"
"text","12096035-0a0c-56ff-bd08-93e2efaba7f6","","textbox","Date:",,,
"text","3030b09b-dcbc-5859-a59c-1503d4ba8739","","textbox","Project Name:",,,
"text","83491eda-c6bd-5210-9fbd-adb124e72343","","textbox","Time of test:",,,
"text","a80b95c0-96da-5f1f-be0b-7bb92622d92e","","textbox","Grouts tested:",,,
"checkpoint-status",,"","checkpoint","Upload grout test results"

"checklist-flat",,"","checklist","Daily Diary / Timesheet","",,,0,"Yes","Daily Diary / Timesheet","9976a616-0553-49c2-ac07-424f75a5fcac"
"checkpoint-status",,"","checkpoint","Site 1: Details entered below"
"text","73455286-80f6-584f-8272-11112ff83e45","","textbox","Site 1:",,,
"select","8a64f9db-50d6-573b-a929-0c48faec9b15","","dropdown","Time started on site","05:00AM, 05:30AM, 06:00AM, 06:30AM, 07:00AM, 07:30AM, 08:00AM, 08:30AM, 09:00AM, 09:30AM, 10:00AM, 10:30AM, 11:00AM, 11:30AM, 12:00PM, 12:30PM, 01:00PM, 01:30PM, 02:00PM, 02:30PM, 03:00PM, 03:30PM, 04:00PM, 04:30PM, 05:00PM, 05:30PM, 06:00PM, 06:30PM",,
"select","f53ccaf4-8dcc-5b85-a461-efe72517b070","","dropdown","Time left site","05:00AM, 05:30AM, 06:00AM, 06:30AM, 07:00AM, 07:30AM, 08:00AM, 08:30AM, 09:00AM, 09:30AM, 10:00AM, 10:30AM, 11:00AM, 11:30AM, 12:00PM, 12:30PM, 01:00PM, 01:30PM, 02:00PM, 02:30PM, 03:00PM, 03:30PM, 04:00PM, 04:30PM, 05:00PM, 05:30PM, 06:00PM, 06:30PM",,
"checkpoint-no-status",,"","checkpoint","Site 1: Activities completed"
"boolean","d1552211-a8d5-51e8-89f7-fef57d8efa93","","tickbox","Set out",,,
"select","367720f5-5c2b-5917-97bd-ebcc71b23a34","","dropdown","Time spent","N/A, 30mins, 1hr, 1:30hr, 2hr, 2:30hr, 3hr, 3:30hr, 4hr, 4:30hr, 5hr, 5:30hr, 6hr, 6:30hr, 7hr, 7:30hr, 8hr, 8:30hr, 9hr, 9:30hr, 10hr, 10:30hr, 11hr, 11:30hr, 12hr",,
"boolean","edeb057e-229c-5870-9cc5-24ff1dca0a5f","","tickbox","Panel Install",,,
"select","54b17ed8-3755-5813-b1ba-4a291af7554e","","dropdown","Time spent","N/A, 30mins, 1hr, 1:30hr, 2hr, 2:30hr, 3hr, 3:30hr, 4hr, 4:30hr, 5hr, 5:30hr, 6hr, 6:30hr, 7hr, 7:30hr, 8hr, 8:30hr, 9hr, 9:30hr, 10hr, 10:30hr, 11hr, 11:30hr, 12hr",,
"boolean","959f0213-a415-5f25-9071-92cda4e9f9bd","","tickbox","Patching",,,
"select","e1978673-0bdc-5ede-acda-8f470b3ba9f0","","dropdown","Time spent","N/A, 30mins, 1hr, 1:30hr, 2hr, 2:30hr, 3hr, 3:30hr, 4hr, 4:30hr, 5hr, 5:30hr, 6hr, 6:30hr, 7hr, 7:30hr, 8hr, 8:30hr, 9hr, 9:30hr, 10hr, 10:30hr, 11hr, 11:30hr, 12hr",,
"boolean","83089ccf-602f-53d3-9d81-10bc6998476e","","tickbox","Joint Sealing",,,
"select","cc2d8497-b61d-5791-a6c3-ec384db2b6cb","","dropdown","Time spent","N/A, 30mins, 1hr, 1:30hr, 2hr, 2:30hr, 3hr, 3:30hr, 4hr, 4:30hr, 5hr, 5:30hr, 6hr, 6:30hr, 7hr, 7:30hr, 8hr, 8:30hr, 9hr, 9:30hr, 10hr, 10:30hr, 11hr, 11:30hr, 12hr",,
"boolean","28553334-ad97-5fe4-b33e-0c3bda21fcf1","","tickbox","Prop Removal",,,
"select","d88503a6-3899-5050-b40a-3326e6ee2530","","dropdown","Time spent","N/A, 30mins, 1hr, 1:30hr, 2hr, 2:30hr, 3hr, 3:30hr, 4hr, 4:30hr, 5hr, 5:30hr, 6hr, 6:30hr, 7hr, 7:30hr, 8hr, 8:30hr, 9hr, 9:30hr, 10hr, 10:30hr, 11hr, 11:30hr, 12hr",,
"text","fcfba898-d112-5537-b7c2-7d2c7857284a","","textbox","Other (add in comments)",,,
"select","fcc93e76-be5c-5d61-935d-c86f59cc1c6a","","dropdown","Time spent","N/A, 30mins, 1hr, 1:30hr, 2hr, 2:30hr, 3hr, 3:30hr, 4hr, 4:30hr, 5hr, 5:30hr, 6hr, 6:30hr, 7hr, 7:30hr, 8hr, 8:30hr, 9hr, 9:30hr, 10hr, 10:30hr, 11hr, 11:30hr, 12hr",,
"checkpoint-status",,"","checkpoint","Site 2: Details entered below"
"text","1c6892a6-306a-5511-a4a9-afa426100b4c","","textbox","Site 2:",,,
"select","9230b54f-a5a3-5c52-a1f7-b350eb0c9a9c","","dropdown","Time started on site","05:00AM, 05:30AM, 06:00AM, 06:30AM, 07:00AM, 07:30AM, 08:00AM, 08:30AM, 09:00AM, 09:30AM, 10:00AM, 10:30AM, 11:00AM, 11:30AM, 12:00PM, 12:30PM, 01:00PM, 01:30PM, 02:00PM, 02:30PM, 03:00PM, 03:30PM, 04:00PM, 04:30PM, 05:00PM, 05:30PM, 06:00PM, 06:30PM",,
"select","69a3536d-24e9-5d69-9f07-14fe392f84f3","","dropdown","Time left site","05:00AM, 05:30AM, 06:00AM, 06:30AM, 07:00AM, 07:30AM, 08:00AM, 08:30AM, 09:00AM, 09:30AM, 10:00AM, 10:30AM, 11:00AM, 11:30AM, 12:00PM, 12:30PM, 01:00PM, 01:30PM, 02:00PM, 02:30PM, 03:00PM, 03:30PM, 04:00PM, 04:30PM, 05:00PM, 05:30PM, 06:00PM, 06:30PM",,
"checkpoint-no-status",,"","checkpoint","Site 2: Activities completed"
"boolean","11c4d861-3ba7-5f9b-995c-e268ca0cf06e","","tickbox","Set out",,,
"select","7dc6b993-2d05-573c-bedc-f984588e571f","","dropdown","Time spent","N/A, 30mins, 1hr, 1:30hr, 2hr, 2:30hr, 3hr, 3:30hr, 4hr, 4:30hr, 5hr, 5:30hr, 6hr, 6:30hr, 7hr, 7:30hr, 8hr, 8:30hr, 9hr, 9:30hr, 10hr, 10:30hr, 11hr, 11:30hr, 12hr",,
"boolean","2962fd2d-7279-5c79-a2ee-3d155ef28cc1","","tickbox","Panel Install",,,
"select","9d029ea0-235d-5499-ac9f-6e0de788d1d4","","dropdown","Time spent","N/A, 30mins, 1hr, 1:30hr, 2hr, 2:30hr, 3hr, 3:30hr, 4hr, 4:30hr, 5hr, 5:30hr, 6hr, 6:30hr, 7hr, 7:30hr, 8hr, 8:30hr, 9hr, 9:30hr, 10hr, 10:30hr, 11hr, 11:30hr, 12hr",,
"boolean","b0ffe0b5-7fab-55dd-9f24-fef55a7c3047","","tickbox","Patching",,,
"select","ec580a8c-f0c9-58aa-b780-9db9e6d11e49","","dropdown","Time spent","N/A, 30mins, 1hr, 1:30hr, 2hr, 2:30hr, 3hr, 3:30hr, 4hr, 4:30hr, 5hr, 5:30hr, 6hr, 6:30hr, 7hr, 7:30hr, 8hr, 8:30hr, 9hr, 9:30hr, 10hr, 10:30hr, 11hr, 11:30hr, 12hr",,
"boolean","4c07066f-f1f3-57c9-8ebd-0e66c98711af","","tickbox","Joint Sealing",,,
"select","5a50833d-b033-5e96-b3fc-b509ac619dd9","","dropdown","Time spent","N/A, 30mins, 1hr, 1:30hr, 2hr, 2:30hr, 3hr, 3:30hr, 4hr, 4:30hr, 5hr, 5:30hr, 6hr, 6:30hr, 7hr, 7:30hr, 8hr, 8:30hr, 9hr, 9:30hr, 10hr, 10:30hr, 11hr, 11:30hr, 12hr",,
"boolean","e0615532-a95b-5b7a-acd0-8eaa7f8df5a6","","tickbox","Prop Removal",,,
"select","69d5472e-072b-5334-af30-797e1cff7cb3","","dropdown","Time spent","N/A, 30mins, 1hr, 1:30hr, 2hr, 2:30hr, 3hr, 3:30hr, 4hr, 4:30hr, 5hr, 5:30hr, 6hr, 6:30hr, 7hr, 7:30hr, 8hr, 8:30hr, 9hr, 9:30hr, 10hr, 10:30hr, 11hr, 11:30hr, 12hr",,
