"Rich Type","Id","Warnings","type","name","values","prefix","postfix","Usage Count","User Addable","Template Name","Template Id"
"checklist-flat","3b883136-583f-4d35-aacf-fa646d9cb280","","checklist","Drawing Upload - Checklist (V.101221)","",,,0,"Yes","Drawing Upload - Checklist (V.101221)","07b62baf-73f5-43a5-a9e9-12fefe37e254"
"checkpoint-status","8e96988b-c26d-41f5-950e-996648f7032f","","checkpoint","Drawings/comments/signatures - attached below"

"checklist-flat","3ed423ed-a3f9-41ec-a3be-c760f316a366","","checklist","TMV Commissioning Log Sheet V.020522","",,,0,"Yes","TMV Commissioning Log Sheet V.020522","081113b2-4785-4a9c-bbda-04c12d76a8a9"
"checkpoint-status","3846a155-10ee-4a6a-979f-93b594a0c6db","","checkpoint","TMV Commissioning Log Sheet:"
"label","c4bc1027-7357-5be0-8492-a2323fc6370f","","note","Building Name: Victorian Heart Hospital",,,
"label","7774f3a0-4f8c-5e9f-b9fe-a59855e616da","","note","Contact Person: David Geschke",,,
"label","39b4e3d6-eb40-5792-bb97-cce03da16905","","note","Address: 631 Blackburn Road, CLAYTON",,,
"label","e51882b0-b5cd-5cfd-9f7d-01adf30f1a67","","note","Lic: 50043",,,
"text","55684694-0149-5f69-a577-e6325a3b67b9","","textbox","Registration number:",,,
"label","14f2ab39-1617-539e-81ad-74ea4c59f05d","","note","Phone number: 03 9798 1619",,,
"select","cc20759b-32a9-5808-9a02-a8dccd112209","","dropdown","Make of valve","Aquablend ATM700,FM Matterson 9230,ESQX ATM621",,
"select","13d6f406-3cce-5461-9545-247f63168ce6","","dropdown","Model number:","Aquablend ATM700,FM Matterson 9230,ESQX ATM621",,
"select","8cb9be59-2240-5d24-b0a2-38956587936a","","dropdown","Valve location","Basement 1,Ground,Level 1,Level 2,Level 3,Level 4,Level 5,Level 6,Level 7",,
"text","5bc99885-13a8-54a5-bc02-2247152dc153","","textbox","Room name:",,,
"label","a431ce99-472b-5037-993b-42966113dd46","","note","Valve purchased from: Bentons",,,
"text","9665c21b-f5ae-5880-bc9f-2e0e2465c720","","textbox","Installation date:",,,
"text","7ef1cf44-325e-5f49-8ac6-0167cc2e2654","","textbox","Valve installed by:",,,
"text","23d17b9b-0ae2-5b87-ad12-9b6ed0e25f7c","","textbox","Number of outlets served - Baths:",,,
"text","a6aa790b-7f58-5456-aca3-ea672c45156e","","textbox","Number of outlets served - Basins:",,,
"text","ce57bbd0-322c-54e2-9797-794bef675bbb","","textbox","Number of outlets served - Showers:",,,
"text","a97f8352-e47b-5870-b19f-15ed6d147da6","","textbox","Total number of mixing valves on site:",,,
"button","fdc4b33a-865f-5564-8fd2-1958b54ae5fb","","button","Does the installation comply with the manufacturer's/supplier's published installation instructions?","No,Yes",,
"button","c83eeab2-947c-5a2f-b5d7-b25349208ac3","","button","Does the installation comply with the current requirements of the local water supply authority?","No,Yes",,
"text","c270928c-569e-567a-b995-25697eac06e3","","textbox","Temperature of hot water supply?",,,"°C"
"text","3da79707-6587-5f12-9ef7-6e7bc6cb9e0f","","textbox","Temperature of cold water supply?",,,"°C"
"text","58ac2a85-6960-5fbc-a0f1-1d6b60b972e5","","textbox","Temperature of warm water delivery at outlet fitting?",,,"°C"
"text","49b8059a-f1c6-56b8-a26d-99c7b4f69dc9","","textbox","Dynamic pressure of hot water:",,,"kPa"
"text","3c829e25-c8f5-5aa4-a397-7b7c1d66d7f8","","textbox","Dynamic pressure of cold water:",,,"kPa"
"checkpoint-status","9371c05b-289a-43dd-b07a-4c906f25a90d","","checkpoint","Check fail safe operation (hot water at least 20c above warm water)"
"checkpoint-status","ad2c3030-13c4-46b6-99ae-624a498e4080","","checkpoint","Commissioned by"
"text","48d0afa5-53c8-5804-b7eb-abae047adf8f","","textbox","Commissioned by:",,,
"text","826fa950-6f22-5426-8860-4e718dede578","","textbox","Company name:",,,

"checklist-flat","bcb57bce-b767-4fa1-8885-63674e20545a","","checklist","Stormwater Drainage Inspection Report","",,,0,"Yes","QA 8B - Stormwater Drainage Inspection Report (July 2020)","0d3103cb-1f79-4d1d-81f3-dc55d1e5246c"
"checkpoint-status","c86d2769-b0be-4356-b878-d6b9755f98e9","","checkpoint","Stormwater Drainage Inspection Report Details"
"text","6dcbf182-94e7-504c-8fa1-c011331e5f5f","","textbox","Date",,,
"text","259ecb1b-763b-5602-bb06-f0f175a102ba","","textbox","Drawing No",,,
"text","5744b471-76ff-5f5f-9c6b-f2668f399410","","textbox","Zone",,,
"checkpoint-status","eb0b14bd-16cc-41dc-bf46-f971c25daba7","","checkpoint","Pipe Lines"
"text","bf840361-906e-5b0d-bbb7-ea5a3543b21a","","textbox","Date Started",,,
"text","82f44f4d-f641-55dd-8765-d1b192cd09b6","","textbox","Drainage Line Number",,,
"button","9e0f5954-0c62-54a5-8671-a5d101830b0a","","button","Pipe Damaged?","No, Yes",,
