Rich Type,Id,Warnings,type,name,values,prefix,postfix,Usage Count,User Addable,Template Name,Template Id
checklist-sectioned,,,checklist,Tiling ITP,,,,,Yes,Tiling ITP,7291579c-a02b-4384-9614-e2f46b21106b
checkpoint-group,,,section,1. Check Drawing,,,,,,,
checkpoint-status,,,checkpoint,"Confirm Drawing, specification and revision #",,,,,,,
label,771fc7c6-0533-5961-8aab-5f30ea7af078,,note,Inspection: admin,,,,,,,
select,708d54f9-7e7d-58dc-a948-ba39b5b8959d,,dropdown,Inspected By:,"Minjeong Hong,Hwanho Chung,Caspar Chong,Philip Chong,Mario Denaro,Bol Ajak,Ji Kang",,,,,,
checkpoint-group,,,section,2. Substrate Prep - Wall,,,,,,,
checkpoint-status,,,checkpoint,Inspect for wall quality to accept tiles and ensure that substrate free from debris,,,,,,,
label,3e04e220-7381-59db-a8bb-ee315341237b,,note,Inspection: visual,,,,,,,
select,28163313-12a9-53f7-bb7f-5a9e21d6f356,,dropdown,Inspected By:,"Minjeong Hong,Hwanho Chung,Caspar Chong,Philip Chong,Mario Denaro,Bol Ajak,Ji Kang",,,,,,
checkpoint-status,,,checkpoint,Clean and dry,,,,,,,
label,867a744f-89fb-5344-b051-a7b624bf8ce6,,note,Inspection: visual,,,,,,,
select,651bb41a-dfa2-5a77-9d57-38046c98385c,,dropdown,Inspected By:,"Minjeong Hong,Hwanho Chung,Caspar Chong,Philip Chong,Mario Denaro,Bol Ajak,Ji Kang",,,,,,
checkpoint-status,,,checkpoint,Joints Sealed,,,,,,,
label,28ecc26a-42ec-5f85-8dd5-c6d52a2928bb,,note,Inspection: visual,,,,,,,
select,8418f01f-3d4a-59cd-9629-e291963f6fa6,,dropdown,Inspected By:,"Minjeong Hong,Hwanho Chung,Caspar Chong,Philip Chong,Mario Denaro,Bol Ajak,Ji Kang",,,,,,
checkpoint-group,,,section,3. Substrate Prep - Floor,,,,,,,
checkpoint-status,,,checkpoint,Inspect concrete substrate free from debris Cracks >0.2mm to be filled with Polyurethane,,,,,,,
label,2a192dec-27eb-5c8c-9132-c8fe70a34be3,,note,Inspection: visual,,,,,,,
select,71fe2ba5-0f3c-589a-8141-06b03b1ee4c3,,dropdown,Inspected By:,"Minjeong Hong,Hwanho Chung,Caspar Chong,Philip Chong,Mario Denaro,Bol Ajak,Ji Kang",,,,,,
checkpoint-status,,,checkpoint,Clean and dry,,,,,,,
label,45867f06-16cf-5329-aab2-9b013c5ab1dd,,note,Inspection: visual,,,,,,,
select,de2f9c30-c4d1-59e3-a6f1-a58b93f94590,,dropdown,Inspected By:,"Minjeong Hong,Hwanho Chung,Caspar Chong,Philip Chong,Mario Denaro,Bol Ajak,Ji Kang",,,,,,
checkpoint-group,,,section,4. Tile Termination Points,,,,,,,
checkpoint-status,,,checkpoint,Locate termination points and set for Angle location at door entry.,,,,,,,
label,20536554-c674-5bae-a156-b4e1b154b6a2,,note,Inspection: visual / setout / laser,,,,,,,
select,f974d1e8-b072-50cc-93e5-9a42650fe874,,dropdown,Inspected By:,"Minjeong Hong,Hwanho Chung,Caspar Chong,Philip Chong,Mario Denaro,Bol Ajak,Ji Kang",,,,,,
checkpoint-status,,,checkpoint,Set angle / termination points under door leaf,,,,,,,
label,ec4b83c5-8f47-509b-a4a3-f9b472a26e50,,note,Inspection: visual / setout / laser,,,,,,,
select,a15327ea-fd7b-50ba-a8cb-4e82393cbf3e,,dropdown,Inspected By:,"Minjeong Hong,Hwanho Chung,Caspar Chong,Philip Chong,Mario Denaro,Bol Ajak,Ji Kang",,,,,,
checkpoint-status,,,checkpoint,Correct RL as per architectural drawings,,,,,,,
label,a580c396-3e80-56ee-80a7-23385c33e00f,,note,Inspection: visual / setout / laser,,,,,,,
